Episode,Dataset,Qty fog nodes,Strategy,Random seed,P1,P2,P3,P4,P5,Simulation time,Avg task time,Total energy,Gateway idle energy,Gateway busy energy,Gateway total energy,Avg Gateway Busy Time,Avg Reward
269,1k,16,TP_FIFO,42,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
270,1k,16,TP_FIFO,42,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
271,1k,16,TP_FIFO,42,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
272,1k,16,TP_FIFO,42,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
273,1k,16,TP_FIFO,42,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
274,1k,16,TP_FIFO,42,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
275,1k,16,TP_FIFO,42,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
276,1k,16,TP_FIFO,42,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
277,1k,16,TP_FIFO,42,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
278,1k,16,TP_FIFO,42,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
279,1k,16,TP_FIFO,42,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
280,1k,16,TP_FIFO,42,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
281,1k,16,TP_FIFO,42,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
282,1k,16,TP_FIFO,42,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
283,1k,16,TP_FIFO,42,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
284,1k,16,TP_FIFO,42,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
285,1k,16,TP_FIFO,42,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
286,1k,16,TP_FIFO,42,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
287,1k,16,TP_FIFO,42,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
288,1k,16,TP_FIFO,42,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
289,1k,16,TP_FIFO,42,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
290,1k,16,TP_FIFO,42,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
291,1k,16,TP_FIFO,42,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
292,1k,16,TP_FIFO,42,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
293,1k,16,TP_FIFO,42,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
294,1k,16,TP_FIFO,42,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
295,1k,16,TP_FIFO,42,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
296,1k,16,TP_FIFO,42,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
297,1k,16,TP_FIFO,42,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
298,1k,16,TP_FIFO,42,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
299,1k,16,TP_FIFO,42,314,101,13,0,0,2597.2317450740406,23.34377362100671,1143112.9312375938,243360.6145134376,0.0,243360.6145134376,0.0,0.000726270593441
0,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
1,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
2,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
3,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
4,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
5,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
6,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
7,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
8,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
9,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
10,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
11,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
12,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
13,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
14,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
15,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
16,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
17,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
18,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
19,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
20,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
21,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
22,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
23,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
24,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
25,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
26,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
27,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
28,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
29,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
30,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
31,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
32,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
33,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
34,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
35,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
36,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
37,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
38,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
39,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
40,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
41,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
42,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
43,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
44,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
45,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
46,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
47,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
48,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
49,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
50,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
51,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
52,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
53,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
54,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
55,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
56,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
57,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
58,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
59,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
60,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
61,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
62,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
63,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
64,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
65,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
66,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
67,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
68,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
69,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
70,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
71,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
72,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
73,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
74,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
75,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
76,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
77,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
78,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
79,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
80,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
81,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
82,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
83,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
84,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
85,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
86,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
87,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
88,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
89,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
90,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
91,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
92,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
93,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
94,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
95,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
96,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
97,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
98,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
99,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
100,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
101,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
102,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
103,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
104,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
105,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
106,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
107,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
108,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
109,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
110,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
111,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
112,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
113,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
114,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
115,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
116,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
117,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
118,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
119,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
120,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
121,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
122,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
123,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
124,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
125,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
126,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
127,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
128,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
129,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
