Episode,Dataset,Qty fog nodes,Strategy,Random seed,P1,P2,P3,P4,P5,Simulation time,Avg task time,Total energy,Gateway idle energy,Gateway busy energy,Gateway total energy,Avg Gateway Busy Time,Avg Reward
105,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.23173193024,20.350423073043604,1209931.3146709744,243358.00405639363,2.8668608455395983,243360.8709172392,2.612250455867448e-05,0.0383923493980137
106,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2317906067888,20.35042214998665,1209931.3501364258,243358.0211339956,2.8506420680433275,243360.8717760636,2.600657421885122e-05,0.0383923493980137
107,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231830391788,20.350422814330503,1209931.342548388,243358.02508558705,2.8542094619858385,243360.87929504903,2.600433425398846e-05,0.0383923493980137
108,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2317308453603,20.350420377244625,1209931.3189013274,243358.0704736657,2.789956861698881,243360.86043052736,2.5456544124040843e-05,0.0383923493980137
109,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2318315803523,20.35042200982371,1209931.3400920243,243358.035863186,2.835994749152576,243360.8718579351,2.5897548291794653e-05,0.0383923493980137
110,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2317346380364,20.350423442343708,1209931.3178447774,243358.00378384624,2.8668700129062468,243360.8706538592,2.6127773339371835e-05,0.0383923493980137
111,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231831253287,20.350420258294232,1209931.3279556402,243358.0722901144,2.800315699512191,243360.87260581384,2.55325498794134e-05,0.0383923493980137
112,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231829723935,20.350423762991067,1209931.3361044182,243358.0007565349,2.877470565125748,243360.87822710007,2.624728032807084e-05,0.0383923493980137
113,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2318319607843,20.3504237145034,1209931.349101266,243358.017680832,2.859980700118833,243360.8776615321,2.607993950478787e-05,0.0383923493980137
114,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2318310421056,20.350422850820816,1209931.3430981082,243358.0451942088,2.826164623606293,243360.8713588324,2.5803624963080063e-05,0.0383923493980137
115,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231730811053,20.35042494730733,1209931.2981685388,243357.97814260857,2.89337546720731,243360.8715180758,2.638089294479939e-05,0.0383923493980137
116,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231826471798,20.35042178638053,1209931.3462762046,243358.01679861933,2.858907469833764,243360.8757060892,2.6083622716487463e-05,0.0383923493980137
117,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231737212071,20.350420594392546,1209931.3497155595,243358.0579576752,2.806055926315361,243360.8640136015,2.5587821656070528e-05,0.0383923493980137
118,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.23173795845,20.350423315380056,1209931.3112708577,243358.0185090816,2.847869307670332,243360.86637838924,2.598346510497959e-05,0.0383923493980137
119,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231730557177,20.350422639420827,1209931.333736989,243358.01538933488,2.8516997217298936,243360.8670890566,2.600775570734205e-05,0.0383923493980137
120,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231732333544,20.350422239748827,1209931.318435414,243358.0278150304,2.8388585801462587,243360.8666736105,2.5885021080895432e-05,0.0383923493980137
121,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231830758497,20.350419689909216,1209931.3394771828,243358.07021776025,2.8050478702446315,243360.8752656305,2.555283329048412e-05,0.0383923493980137
122,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231835637787,20.35042268829515,1209931.3147919574,243358.02723137723,2.8489745452190034,243360.87620592245,2.5987772674701308e-05,0.0383923493980137
123,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2317319104177,20.350422380920453,1209931.319088314,243358.0171330841,2.8492148647837783,243360.86634794888,2.599156745553204e-05,0.0383923493980137
124,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231829038762,20.35042264055549,1209931.3442129632,243358.02332421325,2.8521759624485576,243360.8755001757,2.6020699156922727e-05,0.0383923493980137
125,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231731678651,20.350420642190404,1209931.3303822116,243358.03987447429,2.823088378582733,243360.86296285287,2.57636724863466e-05,0.0383923493980137
126,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231730725665,20.350418663314084,1209931.3209454045,243358.1022341897,2.7594103005750394,243360.8616444904,2.5138458385725423e-05,0.0383923493980137
127,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2318372715863,20.350416456013185,1209931.340527851,243358.1609287235,2.7094241474585976,243360.87035287096,2.4650781846649817e-05,0.0383923493980137
128,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231826638761,20.350421407933656,1209931.341377834,243358.0365899944,2.838649879047005,243360.87523987345,2.5885636141489864e-05,0.0383923493980137
129,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2318310947103,20.35042250581828,1209931.333993359,243358.0331400511,2.844154832513748,243360.8772948836,2.592435563628745e-05,0.0383923493980137
130,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2317307439625,20.35042285178949,1209931.3206168767,243358.01996523005,2.8477737889914545,243360.86773901904,2.5962118926416546e-05,0.0383923493980137
131,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2317440852457,20.35042226679541,1209931.3241099643,243358.0196916529,2.8499211087193403,243360.86961276163,2.597737314434704e-05,0.0383923493980137
132,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231830704367,20.35042261515612,1209931.3552640623,243358.0120077536,2.863155028868458,243360.87516278244,2.6135557431826023e-05,0.0383923493980137
133,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231731828842,20.350424117774995,1209931.302042189,243357.9870026548,2.8851337962210954,243360.87213645104,2.6293144538378984e-05,0.0383923493980137
134,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2317381726816,20.35042274425203,1209931.327982715,243358.02354895257,2.8448451127771834,243360.86839406536,2.5933208932914617e-05,0.0383923493980137
135,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231831145028,20.350423675790925,1209931.3897671977,243357.99848866087,2.8840307479109697,243360.8825194088,2.627131846951492e-05,0.0383923493980137
136,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2317318433275,20.350423504743308,1209931.3104774,243358.01878682413,2.8479736025369307,243360.86676042667,2.5974947946119176e-05,0.0383923493980137
137,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2318303231727,20.350423790469183,1209931.3178693373,243358.02999730213,2.842935651871099,243360.872932954,2.5955095792651407e-05,0.0383923493980137
138,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2318317854347,20.35041999601044,1209931.3513242635,243358.0598662048,2.811905149515427,243360.87177135423,2.565743221163366e-05,0.0383923493980137
139,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231732177254,20.350421451240223,1209931.3302372205,243358.0323522788,2.8353166098091647,243360.86766888856,2.5839449381963025e-05,0.0383923493980137
140,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2317318669616,20.35042257334736,1209931.3011412094,243358.0219782924,2.843347233136321,243360.86532552555,2.5943018434210225e-05,0.0383923493980137
141,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2318291399447,20.350420775942705,1209931.3330049184,243358.06954719184,2.8028536599863494,243360.8724008518,2.555802840694744e-05,0.0383923493980137
142,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231732447902,20.350422805200125,1209931.3286793048,243357.98603669915,2.882598540901631,243360.86863524004,2.630339602507854e-05,0.0383923493980137
143,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231734682701,20.35042296082897,1209931.3202333986,243358.02145318963,2.8411474192335784,243360.86260060887,2.5950916956542445e-05,0.0383923493980137
144,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231829786451,20.35042077287359,1209931.339283959,243358.06977400067,2.802149251249262,243360.87192325192,2.5556364167408577e-05,0.0383923493980137
145,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231830614405,20.35042283516353,1209931.2997371445,243358.0375847186,2.839216914511678,243360.8768016332,2.587940686500368e-05,0.0383923493980137
146,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231835592806,20.350421413550237,1209931.3414501324,243358.0353610633,2.839849909184057,243360.8752109725,2.590633936717559e-05,0.0383923493980137
147,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231831575778,20.35042199691264,1209931.3460652707,243358.03684650047,2.8379666771752863,243360.87481317765,2.588769945522843e-05,0.0383923493980137
148,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231737354429,20.3504232668398,1209931.3198985208,243358.01209747963,2.8541221508850123,243360.8662196305,2.6047088832360684e-05,0.0383923493980137
149,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231730872806,20.35042156326641,1209931.3346661846,243358.04409861928,2.821412516986155,243360.86551113625,2.5720626111785378e-05,0.0383923493980137
150,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2317320674697,20.35042203311253,1209931.3136418092,243358.03965795212,2.8260249158013733,243360.865682868,2.5766204962585096e-05,0.0383923493980137
151,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231830532829,20.35042222483979,1209931.3471005326,243358.0246708304,2.851180812038351,243360.87585164243,2.6008618937734576e-05,0.0383923493980137
152,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231731681701,20.35042207911725,1209931.3399179913,243358.026111571,2.8385940456954204,243360.8647056167,2.5901463939184065e-05,0.0383923493980137
153,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231731824268,20.35042360597052,1209931.331969753,243357.99766638497,2.870802415082113,243360.86846880004,2.6186379316600563e-05,0.0383923493980137
154,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.23183096053,20.35042223274891,1209931.3456620786,243358.0433301616,2.832033217989514,243360.8753633796,2.582221052083525e-05,0.0383923493980137
155,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2317317632765,20.35042373064922,1209931.3444417722,243357.9877471593,2.879895557710555,243360.86764271697,2.628562935613824e-05,0.0383923493980137
156,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231731372171,20.350423977631568,1209931.3045295265,243358.00394166764,2.865100185506686,243360.86904185315,2.6123129631883323e-05,0.0383923493980137
157,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2317313264275,20.35042305704024,1209931.3040229736,243358.01859459025,2.8438570370124725,243360.86245162727,2.5976387617022325e-05,0.0383923493980137
158,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231731542184,20.35042299420156,1209931.3066397768,243358.001306899,2.863008617287682,243360.8643155163,2.6149667350975973e-05,0.0383923493980137
159,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231737748031,20.35042163852966,1209931.3395607397,243358.02810391705,2.8346339347300025,243360.8627378517,2.588720812193957e-05,0.0383923493980137
160,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231830054812,20.350422626426703,1209931.330938678,243358.0211335412,2.8559116088317262,243360.8770451501,2.604358441734544e-05,0.0383923493980137
161,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2317358778905,20.35042256457068,1209931.334928083,243358.0279145405,2.8414002072556586,243360.8693147478,2.588734972891366e-05,0.0383923493980137
162,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231828245115,20.35042233076176,1209931.3455172442,243358.01190497752,2.86436115569453,243360.8762661332,2.613427939312557e-05,0.0383923493980137
163,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231829893948,20.35042051858568,1209931.3298775724,243358.0709976969,2.8002969181729127,243360.87129461503,2.5544213859920192e-05,0.0383923493980137
164,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231832438802,20.35042194782933,1209931.3145745357,243358.06344835565,2.808756792299405,243360.872205148,2.5622182087701182e-05,0.0383923493980137
165,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2318323846725,20.35042307099129,1209931.3417125898,243358.0251210192,2.851565795647204,243360.87668681485,2.6005849019499086e-05,0.0383923493980137
166,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2318317983954,20.35042097289566,1209931.3313339965,243358.0461474488,2.8254812634090887,243360.8716287122,2.5794790976494813e-05,0.0383923493980137
167,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231731321853,20.35042146305504,1209931.3004879905,243358.01629657025,2.8505429386045367,243360.8668395088,2.5999390168070063e-05,0.0383923493980137
168,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231838232959,20.350422872749117,1209931.362489062,243357.99985615743,2.879826472250713,243360.8796826297,2.626427674089453e-05,0.0383923493980137
169,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2317318044456,20.35042151743116,1209931.3193150226,243358.01468954925,2.8547063598801863,243360.8693959092,2.601593172212853e-05,0.0383923493980137
170,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231827680185,20.350421331270034,1209931.3424413567,243358.06152410823,2.8094522712588645,243360.8709763795,2.5636982877239893e-05,0.0383923493980137
171,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231831057353,20.350422458603376,1209931.3501233032,243358.0268447664,2.8489412905107163,243360.8757860569,2.5987346423405604e-05,0.0383923493980137
172,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231830927747,20.3504222473048,1209931.3413056808,243358.031371728,2.8438284681762265,243360.8752001961,2.594190274289929e-05,0.0383923493980137
173,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2317309825903,20.35042128656381,1209931.331124093,243358.02572910345,2.842307300787829,243360.86803640425,2.590463722273966e-05,0.0383923493980137
174,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231731211307,20.350421509921176,1209931.3165621697,243358.00860057128,2.8578561929235407,243360.8664567642,2.607633567881608e-05,0.0383923493980137
175,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.23173124104,20.350422617419657,1209931.3314385002,243358.01120848,2.8568080673585783,243360.86801654732,2.6050254248862127e-05,0.0383923493980137
176,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231831468281,20.35042392103424,1209931.3360383557,243357.9913886512,2.8891000713715185,243360.88048872256,2.63427041185613e-05,0.0383923493980137
177,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2317319614976,20.3504222242648,1209931.3096257832,243358.0201627501,2.846954608571024,243360.86711735872,2.596128358830681e-05,0.0383923493980137
178,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231731372171,20.35042310985707,1209931.3318962744,243358.01748919184,2.847510687076152,243360.8649998789,2.598749732780724e-05,0.0383923493980137
179,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2318298375308,20.35042143491096,1209931.340829817,243358.04911710875,2.825793849189038,243360.874910958,2.576322048832829e-05,0.0383923493980137
180,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231729602666,20.35042229960023,1209931.3290472026,243358.02928210856,2.837817332643392,243360.8670994412,2.586777149196651e-05,0.0383923493980137
181,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231826773836,20.350422503344493,1209931.3583455023,243358.01649181472,2.859565143027968,243360.87605695776,2.608697765747449e-05,0.0383923493980137
182,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2318323961085,20.350421442005352,1209931.3383071923,243358.0491532553,2.8281420905772907,243360.87729534588,2.5765258770531067e-05,0.0383923493980137
183,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231831469044,20.35042281140533,1209931.363604243,243358.0276034152,2.848433257572033,243360.8760366728,2.5980137341088567e-05,0.0383923493980137
184,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231731442311,20.350423397603887,1209931.3150203973,243357.97665724283,2.8931991940365944,243360.86985643688,2.6396355997257267e-05,0.0383923493980137
185,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231829932067,20.350421759492164,1209931.374378777,243358.010682547,2.8659669503733616,243360.87664949737,2.614810037683351e-05,0.0383923493980137
186,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231831138929,20.35042341061277,1209931.3219133953,243358.013872158,2.86091323910536,243360.87478539703,2.6117299429596807e-05,0.0383923493980137
187,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231731807495,20.35042262123287,1209931.3130543302,243358.03125288093,2.8345956247825304,243360.86584850567,2.585010924028988e-05,0.0383923493980137
188,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2318286848263,20.3504244518134,1209931.3328202716,243357.9895417512,2.89303025415964,243360.8825720054,2.6358583409700582e-05,0.0383923493980137
189,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231828944773,20.350421435301364,1209931.332917937,243358.037406629,2.8411886702860745,243360.8785952993,2.5879623566585283e-05,0.0383923493980137
190,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2318282252395,20.35042259522856,1209931.3499751948,243357.99164497823,2.888863287212427,243360.88050826543,2.6337095624163493e-05,0.0383923493980137
191,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231733092883,20.35042046994674,1209931.3388552747,243358.05238839303,2.8136499126563104,243360.8660383057,2.563971489057828e-05,0.0383923493980137
192,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2318298779373,20.35042403357349,1209931.33944029,243358.0036431864,2.873027488489772,243360.8766706749,2.621852481490429e-05,0.0383923493980137
193,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231731314992,20.350422170073816,1209931.3154963464,243358.0518486952,2.816828365283488,243360.8686770605,2.564345031090977e-05,0.0383923493980137
194,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231737884498,20.35042139611893,1209931.314869287,243358.0255284401,2.8434827432669394,243360.8690111834,2.591312076782339e-05,0.0383923493980137
195,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231830728001,20.35042182126072,1209931.3422765855,243358.04153133527,2.8347269842145906,243360.87625831948,2.58400015061246e-05,0.0383923493980137
196,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2318272678635,20.350420978720926,1209931.3134120365,243358.05496330868,2.8187517597863656,243360.87371506848,2.5702280141587383e-05,0.0383923493980137
197,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231730852984,20.350422570105188,1209931.3148715773,243358.02716324964,2.836952481128916,243360.8641157308,2.5890157552046287e-05,0.0383923493980137
198,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231830128001,20.350424988822745,1209931.347589432,243357.9391456816,2.943595187713178,243360.88274086927,2.6864482191668486e-05,0.0383923493980137
199,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231737748793,20.350421426848943,1209931.3304205672,243358.03531122327,2.831779028597073,243360.86709025188,2.581505221677655e-05,0.0383923493980137
200,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231835325207,20.350428266968997,1209931.3523548434,243357.86956673,3.018934563022717,243360.88850129303,2.7565953793393872e-05,0.0383923493980137
201,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231831631432,20.35042163590313,1209931.3198157083,243358.06245968345,2.8110173459468264,243360.8734770294,2.563132288939698e-05,0.0383923493980137
202,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2318308812414,20.350421706990357,1209931.3437036844,243358.0376039348,2.8363395597390246,243360.8739434945,2.5879464795129465e-05,0.0383923493980137
203,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231736561753,20.350420675209453,1209931.3201493935,243358.053568942,2.8074741427531253,243360.8610430848,2.5631149814206423e-05,0.0383923493980137
204,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231830508433,20.35042064837779,1209931.3385812102,243358.07271908663,2.8006117776856763,243360.8733308644,2.5527556445610148e-05,0.0383923493980137
205,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.23173193024,20.350423073043604,1209931.3146709744,243358.00405639363,2.8668608455395983,243360.8709172392,2.612250455867448e-05,0.0383923493980137
206,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2317906067888,20.35042214998665,1209931.3501364258,243358.0211339956,2.8506420680433275,243360.8717760636,2.600657421885122e-05,0.0383923493980137
207,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231830391788,20.350422814330503,1209931.342548388,243358.02508558705,2.8542094619858385,243360.87929504903,2.600433425398846e-05,0.0383923493980137
208,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2317308453603,20.350420377244625,1209931.3189013274,243358.0704736657,2.789956861698881,243360.86043052736,2.5456544124040843e-05,0.0383923493980137
209,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2318315803523,20.35042200982371,1209931.3400920243,243358.035863186,2.835994749152576,243360.8718579351,2.5897548291794653e-05,0.0383923493980137
210,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2317346380364,20.350423442343708,1209931.3178447774,243358.00378384624,2.8668700129062468,243360.8706538592,2.6127773339371835e-05,0.0383923493980137
211,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231831253287,20.350420258294232,1209931.3279556402,243358.0722901144,2.800315699512191,243360.87260581384,2.55325498794134e-05,0.0383923493980137
212,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231829723935,20.350423762991067,1209931.3361044182,243358.0007565349,2.877470565125748,243360.87822710007,2.624728032807084e-05,0.0383923493980137
213,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2318319607843,20.3504237145034,1209931.349101266,243358.017680832,2.859980700118833,243360.8776615321,2.607993950478787e-05,0.0383923493980137
214,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2318310421056,20.350422850820816,1209931.3430981082,243358.0451942088,2.826164623606293,243360.8713588324,2.5803624963080063e-05,0.0383923493980137
215,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231730811053,20.35042494730733,1209931.2981685388,243357.97814260857,2.89337546720731,243360.8715180758,2.638089294479939e-05,0.0383923493980137
216,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231826471798,20.35042178638053,1209931.3462762046,243358.01679861933,2.858907469833764,243360.8757060892,2.6083622716487463e-05,0.0383923493980137
217,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231737212071,20.350420594392546,1209931.3497155595,243358.0579576752,2.806055926315361,243360.8640136015,2.5587821656070528e-05,0.0383923493980137
218,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.23173795845,20.350423315380056,1209931.3112708577,243358.0185090816,2.847869307670332,243360.86637838924,2.598346510497959e-05,0.0383923493980137
219,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231730557177,20.350422639420827,1209931.333736989,243358.01538933488,2.8516997217298936,243360.8670890566,2.600775570734205e-05,0.0383923493980137
220,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231732333544,20.350422239748827,1209931.318435414,243358.0278150304,2.8388585801462587,243360.8666736105,2.5885021080895432e-05,0.0383923493980137
221,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231830758497,20.350419689909216,1209931.3394771828,243358.07021776025,2.8050478702446315,243360.8752656305,2.555283329048412e-05,0.0383923493980137
222,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231835637787,20.35042268829515,1209931.3147919574,243358.02723137723,2.8489745452190034,243360.87620592245,2.5987772674701308e-05,0.0383923493980137
223,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2317319104177,20.350422380920453,1209931.319088314,243358.0171330841,2.8492148647837783,243360.86634794888,2.599156745553204e-05,0.0383923493980137
224,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231829038762,20.35042264055549,1209931.3442129632,243358.02332421325,2.8521759624485576,243360.8755001757,2.6020699156922727e-05,0.0383923493980137
225,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231731678651,20.350420642190404,1209931.3303822116,243358.03987447429,2.823088378582733,243360.86296285287,2.57636724863466e-05,0.0383923493980137
226,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231730725665,20.350418663314084,1209931.3209454045,243358.1022341897,2.7594103005750394,243360.8616444904,2.5138458385725423e-05,0.0383923493980137
227,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2318372715863,20.350416456013185,1209931.340527851,243358.1609287235,2.7094241474585976,243360.87035287096,2.4650781846649817e-05,0.0383923493980137
228,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231826638761,20.350421407933656,1209931.341377834,243358.0365899944,2.838649879047005,243360.87523987345,2.5885636141489864e-05,0.0383923493980137
229,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2318310947103,20.35042250581828,1209931.333993359,243358.0331400511,2.844154832513748,243360.8772948836,2.592435563628745e-05,0.0383923493980137
230,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2317307439625,20.35042285178949,1209931.3206168767,243358.01996523005,2.8477737889914545,243360.86773901904,2.5962118926416546e-05,0.0383923493980137
231,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2317440852457,20.35042226679541,1209931.3241099643,243358.0196916529,2.8499211087193403,243360.86961276163,2.597737314434704e-05,0.0383923493980137
232,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231830704367,20.35042261515612,1209931.3552640623,243358.0120077536,2.863155028868458,243360.87516278244,2.6135557431826023e-05,0.0383923493980137
233,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231731828842,20.350424117774995,1209931.302042189,243357.9870026548,2.8851337962210954,243360.87213645104,2.6293144538378984e-05,0.0383923493980137
234,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2317381726816,20.35042274425203,1209931.327982715,243358.02354895257,2.8448451127771834,243360.86839406536,2.5933208932914617e-05,0.0383923493980137
235,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231831145028,20.350423675790925,1209931.3897671977,243357.99848866087,2.8840307479109697,243360.8825194088,2.627131846951492e-05,0.0383923493980137
236,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2317318433275,20.350423504743308,1209931.3104774,243358.01878682413,2.8479736025369307,243360.86676042667,2.5974947946119176e-05,0.0383923493980137
237,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2318303231727,20.350423790469183,1209931.3178693373,243358.02999730213,2.842935651871099,243360.872932954,2.5955095792651407e-05,0.0383923493980137
238,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2318317854347,20.35041999601044,1209931.3513242635,243358.0598662048,2.811905149515427,243360.87177135423,2.565743221163366e-05,0.0383923493980137
239,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231732177254,20.350421451240223,1209931.3302372205,243358.0323522788,2.8353166098091647,243360.86766888856,2.5839449381963025e-05,0.0383923493980137
240,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2317318669616,20.35042257334736,1209931.3011412094,243358.0219782924,2.843347233136321,243360.86532552555,2.5943018434210225e-05,0.0383923493980137
241,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.2318291399447,20.350420775942705,1209931.3330049184,243358.06954719184,2.8028536599863494,243360.8724008518,2.555802840694744e-05,0.0383923493980137
242,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231732447902,20.350422805200125,1209931.3286793048,243357.98603669915,2.882598540901631,243360.86863524004,2.630339602507854e-05,0.0383923493980137
243,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231734682701,20.35042296082897,1209931.3202333986,243358.02145318963,2.8411474192335784,243360.86260060887,2.5950916956542445e-05,0.0383923493980137
244,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231829786451,20.35042077287359,1209931.339283959,243358.06977400067,2.802149251249262,243360.87192325192,2.5556364167408577e-05,0.0383923493980137
245,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231830614405,20.35042283516353,1209931.2997371445,243358.0375847186,2.839216914511678,243360.8768016332,2.587940686500368e-05,0.0383923493980137
